id,idn,year,ed0exp,ed1exp,ed2exp,ed3exp,ed4exp,ed56exp,edexp,ed0ex,ed1ex,ed2ex,ed3ex,ed4ex,ed56ex,edex,ednosch,ed1,ed2,ed3,aveyrsed,mednosch,med1,med2,med3,maveyrsed,fednosch,fed1,fed2,fed3,faveyrsed,ginitot2599
IRE,10,2000,0.00230695,1.305727,0.76439602,0.68140428,0.1437623,1.2817204,4.2356503,0.00572204,1.3788883,0.7830387,0.71367517,0.17300166,1.6584377,4.7787715,5.15,22.84,46.84,25.17,11.18,4.85,24.092188,46.303348,24.770142,11.15,5.45,21.65,47.35,25.55,11.21,0.23995
IRE,10,2001,0.00234927,1.3494737,0.77519749,0.67869633,0.15355408,1.2066848,4.2249041,0.00705627,1.415122,0.8075522,0.71494024,0.18648786,1.4698773,4.6621947,,,,,,,,,,,,,,,,
IRE,10,2002,0.00258177,1.3823771,0.7586454,0.70343073,0.16469415,1.1747004,4.250577,0.00258177,,,,,1.206927,,,,,,,,,,,,,,,,,
IRE,10,2003,0.0026812,1.4840326,0.78743721,0.74584307,0.17628567,1.0791069,4.3420054,0.00688743,1.552375,0.80884429,0.77696774,0.19621028,1.2933976,4.707926,,,,,,,,,,,,,,,,
IRE,10,2004,0.00284271,1.5592934,0.80547687,0.83788909,0.35557799,1.0915612,4.6526546,0.0029357,1.6303745,0.82479136,0.89994388,0.37513159,1.3455455,5.078769,,,,,,,,,,,,,,,,
IRE,10,2005,0.00286306,1.5841284,0.8124176,0.82760772,0.38413327,1.0970534,4.7082157,0.00295482,1.6497034,0.82965102,0.89700021,0.40203962,1.2587612,5.040141,4.55,18.16,49.52,27.77,11.4,4.32,19.252159,50.019273,26.542621,11.35,4.78,17.11,49.04,28.95,11.45,0.18694
IRE,10,2006,0.00281552,1.5974396,0.88213948,0.85923391,0.3606843,1.129384,4.8317136,0.00290526,1.6673565,0.89642462,0.91193244,0.3763155,1.3389891,5.1939627,,,,,,,,,,,,,,,,
IRE,10,2007,0.00283258,1.71549,0.81917877,0.86097775,0.35161891,1.1424772,4.8925858,0.00292208,1.7322328,0.84235538,0.89036181,0.35929531,1.3403734,5.1675671,,,,,,,,,,,,,,,,
IRE,10,2008,0.00331685,2.0422046,0.95499856,1.0246692,0.33324111,1.3210193,5.6794496,0.00333352,2.0822624,0.99977888,1.0819502,0.33835251,1.6006463,6.1063238,,,,,,,,,,,,,,,,
IRE,10,2009,0.051284,2.323403,1.0923753,1.0940753,0.39389549,1.5431278,6.4981796,0.05130268,2.381082,1.1456146,1.1377563,0.39707116,1.8419026,6.9547666,,,,,,,,,,,,,,,,
IRE,10,2010,0.10175502,2.2947735,1.1287865,1.1064649,0.41795012,1.4427122,6.4924551,0.10181272,2.3724633,1.1999118,1.1924242,0.42598256,1.7758312,7.0684579,3.9,14.31,51.37,30.43,11.6,3.79,15.138513,52.84061,28.369075,11.5,4.01,13.51,49.95,32.42,11.7,0.18032999
IRE,10,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRE,10,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRE,10,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRE,10,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1960,,,,,,,,,,,,,,,12.5,71.4,13.9,2.1,4.61,9.8,70.741982,16.093395,3.3063672,5.03,15.2,72,11.9,1,4.19,0.36533999
ITA,11,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1965,,,,,,,,,,,,,,,9.46,72.7,15.63,2.19,4.88,7.48,71.119251,18.165785,3.3755618,5.29,11.44,74.14,13.32,1.11,4.47,0.33814999
ITA,11,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1970,,,,,,,,,,,,,,,7.3,72.6,17.5,2.6,5.17,5.8,70.170086,20.371717,3.8149571,5.58,8.8,74.8,14.9,1.5,4.76,0.32348999
ITA,11,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1975,,,,,,,,,,,,,,,7.5,65.65,23.84,3.05,5.7,5.83,62.504111,27.595128,4.2020158,6.13,9.17,68.49,20.45,2.01,5.27,0.32918999
ITA,11,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1980,,,,,,,,,,,,,,,7.72,58.98,29.2,4.1,6.23,6,54.985989,33.774146,5.4387745,6.71,9.44,62.56,25.1,2.9,5.75,0.33259001
ITA,11,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1985,,,,,,,,,,,,,,,10.24,48.16,36.8,4.84,6.71,8,44.535102,41.89052,5.9364198,7.2,12.48,51.4,32.25,3.86,6.22,0.34485
ITA,11,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1990,,,,,,,,,,,,,,,9.88,40.44,43.72,5.97,7.3,7.59,36.873198,48.964644,6.8144765,7.75,12.17,43.65,39,5.21,6.85,0.33227
ITA,11,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1995,,,,,,,,,,,,,,,8.98,33.51,49.84,7.76,7.93,6.73,30.102754,55.216369,8.3463118,8.35,11.23,36.59,44.98,7.23,7.51,0.31685999
ITA,11,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,1997,0.39320211,1.0435003,0.92323086,1.2470471,0.04195255,0.70529918,4.4882458,,1.0485995,0.9522604,1.3002522,0.042548,1.2358287,5.1534154,,,,,,,,,,,,,,,,
ITA,11,1998,0.40757146,1.1380765,0.88459419,1.2763869,0.06256388,0.75270654,4.766398,,1.1427958,0.92040977,1.3572933,0.0643653,1.3712876,5.5502987,,,,,,,,,,,,,,,,
ITA,11,1999,0.42752673,1.0203919,0.7667885,1.2602251,0.0693428,0.78182653,4.4431573,0.44598487,1.0342776,0.7914105,1.3493847,0.0693428,1.3370531,5.4844709,,,,,,,,,,,,,,,,
ITA,11,2000,0.45301917,1.0446276,0.81973274,1.2312407,0.03733473,0.80543222,4.519765,0.46669322,1.0726151,0.8510242,1.2933851,0.03733473,1.2337275,5.3479234,7.9,27.6,55.1,9.4,8.58,5.7,24.296169,60.496257,9.7303831,8.96,10.1,30.6,50.2,9.1,8.2,0.29653999
ITA,11,2001,0.47130157,1.1638599,0.97125403,1.3831773,0.05154731,0.79064459,4.8335963,0.49915309,1.2027536,1.0101894,1.4461443,0.05244638,1.1983494,5.6582739,,,,,,,,,,,,,,,,
ITA,11,2002,0.39327779,1.1868913,0.89643882,1.2224443,0.04759434,0.8504883,4.5971348,0.45164578,1.2871985,1.0245457,1.5116871,0.04880592,1.1910524,5.5085443,,,,,,,,,,,,,,,,
ITA,11,2003,0.44370455,1.2110287,0.85723212,1.3639236,0.06967693,0.7750836,4.7206525,0.49842378,1.3108074,0.98386698,1.6509787,0.07087453,1.1698848,5.6789026,,,,,,,,,,,,,,,,
ITA,11,2004,0.4500653,1.1755368,0.8225819,1.2738892,0.06358747,0.77080503,4.5564671,0.50414376,1.2785081,0.95841874,1.5714742,0.06475364,1.2046426,5.5689586,,,,,,,,,,,,,,,,
ITA,11,2005,0.45543953,1.0832771,0.81128142,1.2381094,0.05937985,0.75975534,4.4072434,0.50881957,1.1935975,0.92975638,1.5004398,0.05938472,1.1845818,5.3765819,7.76,23.48,58.7,10.06,9,5.2,20.480618,64.325215,10.257761,9.4,10.32,26.21,53.58,9.88,8.6,0.2877
ITA,11,2006,0.5015434,1.1791923,0.85153942,1.3244049,0.05022534,0.79936301,4.7062697,0.54473942,1.2572134,0.95970995,1.5967776,0.05423195,1.1936327,5.6063085,,,,,,,,,,,,,,,,
ITA,11,2007,0.46918898,1.0699055,0.75449288,1.1680378,0.04958117,0.75399487,4.2652018,0.51073643,1.1572451,0.86764764,1.4381885,0.04960047,1.1583337,5.1817544,,,,,,,,,,,,,,,,
ITA,11,2008,0.49221662,1.1511094,0.81344885,1.2209754,0.04841526,0.83604869,4.5622156,0.53774833,1.2460131,0.92725242,1.4995373,0.04842351,1.2627043,5.5216841,,,,,,,,,,,,,,,,
ITA,11,2009,0.47931852,1.1821727,0.81198788,1.2121556,0.15164029,0.85778785,4.6950635,0.53747755,1.2795705,0.9478704,1.5114019,0.15170017,1.3201865,5.748209,,,,,,,,,,,,,,,,
ITA,11,2010,0.44997245,1.1230788,0.76152507,1.1689708,0.14905102,0.84368305,4.4962812,0.50230941,1.228815,0.89880916,1.4688962,0.14909351,1.3153222,5.5632475,6.23,20.7,63.06,10.01,9.3,3.93,17.496021,68.688908,10.09778,9.7,8.53,23.62,57.93,9.93,8.9,0.27322
ITA,11,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,11,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1960,,,,,,,,,,,,,,,2.9,59.9,30.9,6.3,7.23,1.4,57.702374,30.350593,10.695252,7.83,4.4,61.9,31.4,2.3,6.63,0.28235999
JPN,12,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1965,,,,,,,,,,,,,,,1.56,60.79,31.92,5.71,7.37,0.77,58.172597,30.94938,10.137773,7.94,2.35,63.19,32.81,1.65,6.8,0.25926
JPN,12,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1970,,,,,,,,,,,,,,,0.9,60.6,33,5.5,7.51,0.5,58.096222,35.394918,6.2620194,7.94,1.3,62.9,30.8,4.8,7.08,0.25167999
JPN,12,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1975,,,,,,,,,,,,,,,0.51,51.61,37.06,10.81,8.34,0.24,49.026004,34.940907,15.794192,8.94,0.78,54,39.02,6.2,7.74,0.25775999
JPN,12,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1980,,,,,,,,,,,,,,,0.32,45.38,39.7,14.3,8.88,0.13,43.013466,37.106539,19.486923,9.48,0.51,47.57,42.1,9.5,8.28,0.25132999
JPN,12,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1985,,,,,,,,,,,,,,,0.29,39.38,42.39,17.93,9.44,0.17,36.956665,39.988302,22.928128,9.99,0.41,41.62,44.61,13.31,8.89,0.24262001
JPN,12,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1990,,,,,,,,,,,,,,,0.26,34.17,44.48,21.1,9.9,0.18,31.84622,42.080562,25.844835,10.41,0.34,36.32,46.7,16.71,9.39,0.23307
JPN,12,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1995,,,,,,,,,,,,,,,0.22,29.83,45.5,24.44,10.32,0.16,27.736343,43.17971,29.015828,10.82,0.28,31.77,47.65,20.2,9.82,0.21160001
JPN,12,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,1997,0.08173035,1.2583687,0.73825193,0.69413101,,0.449302,3.4600291,0.17152039,1.2683484,0.76742837,0.89784353,,1.0081611,4.5781931,,,,,,,,,,,,,,,,
JPN,12,1998,0.08552487,1.2655958,0.76057884,0.71374993,,0.42123115,3.4981702,0.17852439,1.276792,0.79234514,0.91810237,,1.0109014,4.653652,,,,,,,,,,,,,,,,
JPN,12,1999,0.08796514,1.2831454,0.76166262,0.71817411,,0.47142307,3.5895171,0.220956,1.5641803,1.106228,1.1552425,,1.0595584,5.6058784,,,,,,,,,,,,,,,,
JPN,12,2000,0.0941236,1.2553292,0.73673557,0.69526533,,0.54324816,3.5836983,0.22289303,1.5329507,1.0786874,1.1258554,,1.1358235,5.587191,0.18,25.56,45.81,28.44,10.75,0.13,23.832915,43.586378,32.531032,11.18,0.23,27.16,47.87,24.65,10.32,0.19383
JPN,12,2001,0.09317141,1.2680955,0.73049934,0.70242366,,0.54255086,3.6017886,0.22434334,1.5211869,1.0597679,1.1415789,,1.1544572,5.5828051,,,,,,,,,,,,,,,,
JPN,12,2002,0.09426716,1.2918812,0.73941194,0.70645766,,0.54043979,3.6310012,0.22801536,1.5473906,1.0718283,1.1474615,,1.1789115,5.6603109,,,,,,,,,,,,,,,,
JPN,12,2003,0.0949395,1.288881,0.73245971,0.68721555,,0.61212944,3.6446995,0.22743602,1.5443527,1.0471241,1.150188,,1.3703084,5.694134,,,,,,,,,,,,,,,,
JPN,12,2004,0.09269898,1.2570372,0.7045378,0.65905106,,0.63922449,3.5637959,0.22473315,1.5107532,1.0168073,1.1120961,,1.4210226,5.6077936,,,,,,,,,,,,,,,,
JPN,12,2005,0.09268961,1.2435158,0.69052574,0.64586005,,0.60083932,3.4826838,0.24803503,1.5194528,1.0114968,1.1099861,,1.5716678,5.8716087,0.16,21.94,45.59,32.3,11.13,0.13,20.535299,43.677446,35.725308,11.5,0.19,23.24,47.36,29.13,10.76,0.17861
JPN,12,2006,0.09140809,1.2292569,0.68377186,0.62559248,,0.61807595,3.4565918,0.24919265,1.5039732,1.0059953,1.0875463,,1.6594518,5.9625704,,,,,,,,,,,,,,,,
JPN,12,2007,0.08970147,1.2129502,0.67465371,0.61240286,,0.62858171,3.4212237,0.24481732,1.496094,0.99085807,1.048567,,1.6560059,5.8897824,,,,,,,,,,,,,,,,
JPN,12,2008,0.09227676,1.2392386,0.69785844,0.62135188,,0.66421401,3.5209947,0.25286085,1.5296716,1.0222576,1.062748,,1.6998779,6.0735447,,,,,,,,,,,,,,,,
JPN,12,2009,0.10150389,1.3200359,0.75592337,0.63521109,,0.75951668,3.7813492,0.26813175,1.608208,1.1079042,1.0894782,,1.8089544,6.3421305,,,,,,,,,,,,,,,,
JPN,12,2010,0.09997767,1.2904423,0.74864206,0.69812793,,0.73651284,3.7830607,0.26226407,1.5638263,1.0789469,1.0746158,,1.7748519,6.1538766,0.14,18.73,44.83,36.28,11.49,0.12,17.634636,43.105615,39.175666,11.78,0.16,19.74,46.42,33.61,11.2,0.16501001
JPN,12,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,12,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1960,,,,,,,,,,,,,,,1.77,68.11,25.97,4.14,6.82,1.96,60.711414,30.702525,6.5490909,7.35,1.58,75.02,21.55,1.89,6.29,0.57887
LUX,13,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1965,,,,,,,,,,,,,,,1.69,64.83,28.34,5.13,7.13,1.88,57.518774,32.782264,7.7727358,7.69,1.5,71.94,24.02,2.56,6.57,0.52045
LUX,13,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1970,,,,,,,,,,,,,,,1.59,61.66,30.64,6.11,7.44,1.8,53.841333,35.162667,9.1926667,8.06,1.38,68.99,26.4,3.22,6.82,0.45822001
LUX,13,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1975,,,,,,,,,,,,,,,1.17,56.96,34.11,7.76,7.93,1.16,49.380885,38.427611,11.031858,8.6,1.18,64.28,29.94,4.6,7.26,0.28242999
LUX,13,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1980,,,,,,,,,,,,,,,1.47,52.68,36.75,9.1,8.28,1.48,44.859298,40.937719,12.711228,8.95,1.46,59.87,32.9,5.78,7.61,0.28132999
LUX,13,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1985,,,,,,,,,,,,,,,1.94,47.88,39.92,10.26,8.62,1.99,40.065172,43.962931,13.964138,9.26,1.89,54.8,36.34,6.98,7.98,0.27882999
LUX,13,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1990,,,,,,,,,,,,,,,2.79,44.95,41.21,11.04,8.79,2.85,38.577087,44.417559,14.131496,9.35,2.73,50.99,38.17,8.11,8.23,0.27743
LUX,13,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1995,,,,,,,,,,,,,,,3.78,37.35,45,13.87,9.31,3.92,31.026992,47.955789,17.085639,9.84,3.64,43.19,42.27,10.9,8.78,0.27416
LUX,13,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1997,,1.7842418,,1.943961,,0.14733842,3.8755473,,1.7842418,,,,,,,,,,,,,,,,,,,,,
LUX,13,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,2000,,,,,,,,,,,,,,,4.75,31.83,47,16.42,9.7,4.94,26.550068,49.408767,19.086849,10.13,4.56,36.74,44.76,13.94,9.27,0.27127999
LUX,13,2001,,1.630144,1.6178103,,,,3.7447801,,1.630144,1.631699,,,,3.7586688,,,,,,,,,,,,,,,,
LUX,13,2002,,2.0109229,,1.7791134,,,3.7900363,,2.0109229,,,,,,,,,,,,,,,,,,,,,
LUX,13,2003,,1.9419918,0.83892345,0.98485347,,,,,1.9419918,0.83892345,,,,,,,,,,,,,,,,,,,,
LUX,13,2004,,2.1177233,0.83869041,0.91200798,,,,,2.1177233,0.83869041,,,,,,,,,,,,,,,,,,,,
LUX,13,2005,,2.0458351,0.83619252,0.89602906,,,,,2.0458351,0.83619252,,,,,5.62,27.95,49.99,16.44,9.87,5.79,23.351282,52.125897,18.706667,10.23,5.45,32.17,48.03,14.36,9.51,0.26199999
LUX,13,2006,,1.8294703,0.75969481,0.81842088,,,,,1.8294703,0.75969481,,,,,,,,,,,,,,,,,,,,
LUX,13,2007,,1.6851202,0.70375162,0.75715181,,,,,1.6851202,0.70375162,,,,,,,,,,,,,,,,,,,,
LUX,13,2008,0.45457888,1.0787468,0.84675364,0.88623483,,,,0.48280147,1.1661532,0.90761097,0.94448037,,,,,,,,,,,,,,,,,,,
LUX,13,2009,0.59115975,1.3635586,0.90421634,0.9391163,,,,0.62143312,1.4574274,0.97214422,1.0097987,,,,,,,,,,,,,,,,,,,
LUX,13,2010,0.73725566,1.6801144,0.81384462,0.85166725,0.00248343,,,0.76338134,1.7799731,0.88141873,0.91869501,0.00248343,,,6.33,23.63,53.66,16.38,10.09,6.21,19.836587,55.827665,18.12497,10.41,6.45,27.13,51.66,14.77,9.77,0.24185
LUX,13,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,13,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1960,,,,,,,,,,,,,,,2.28,85.32,11.1,1.3,6.32,2.32,82.746693,12.681951,2.2491707,6.46,2.24,87.76,9.6,0.4,6.18,0.12696999
NET,14,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1965,,,,,,,,,,,,,,,2.82,66.35,26.64,4.15,7.08,2.86,61.802113,29.370833,5.8725252,7.3,2.78,70.68,24.04,2.51,6.86,0.18808
NET,14,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1970,,,,,,,,,,,,,,,2.97,44.03,45.8,7.2,8.04,2.99,38.250513,49.045726,9.7128205,8.36,2.95,49.55,42.7,4.8,7.72,0.20366
NET,14,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1975,,,,,,,,,,,,,,,3.06,37.92,50.85,8.06,8.57,3.08,32.168233,54.003519,10.584911,8.92,3.04,43.41,47.84,5.65,8.22,0.21364
NET,14,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1980,,,,,,,,,,,,,,,3.14,31.11,55.2,10.37,9.1,2.98,25.586364,57.967099,13.22159,9.52,3.3,36.34,52.58,7.67,8.68,0.20740999
NET,14,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1985,,,,,,,,,,,,,,,3.27,25.28,58.03,13.22,9.58,2.99,20.125057,60.215017,16.433884,10.05,3.55,30.14,55.97,10.19,9.11,0.19306
NET,14,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1990,,,,,,,,,,,,,,,4.11,15.74,63.58,16.37,10.16,3.68,13.061393,63.664699,19.345053,10.53,4.54,18.27,63.5,13.56,9.79,0.18102001
NET,14,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,1995,0.35545657,1.1567847,1.0969704,0.87338997,0,1.6490197,5.1316213,0.36462343,1.1917334,1.2530919,1.4119907,0,2.0523839,6.2738234,4.11,12.92,63.68,19.25,10.51,3.8,10.824572,62.974504,22.387877,10.87,4.42,14.91,64.35,16.27,10.15,0.1754
NET,14,1996,0.35801708,1.1595148,1.0584947,0.90978872,0,1.5617466,5.047562,0.36796255,1.1966882,1.2132892,1.4160068,0,1.9585509,6.1524977,,,,,,,,,,,,,,,,
NET,14,1997,0.33454737,1.1556825,0.98057301,0.86537193,0.00102138,1.4734935,4.8106897,0.34332526,1.185311,1.1410508,1.3240948,0.00195787,1.862154,5.8578938,,,,,,,,,,,,,,,,
